coupon_id,start_date,item_id_count,selling_price_sum,selling_price_mean,selling_price_std,other_discount_sum,other_discount_mean,coupon_discount_sum,coupon_discount_mean,coupon_applied_sum,coupon_applied_mean
187,2013-08-10,2817,362174.6500000005,128.56750088746912,247.60473504899133,44138.31999999995,15.668555200567962,224.76,0.07978700745473909,3.0,0.0010649627263045794
188,2013-08-10,2984,364659.8899999999,122.20505697050935,222.13711718359292,46664.73999999993,15.63831769436995,196.98,0.06601206434316353,2.0,0.0006702412868632708
189,2013-08-10,2412,289090.80999999976,119.8552280265339,226.64297112200651,38781.259999999944,16.078466003316727,0.0,0.0,0.0,0.0
190,2013-08-10,2938,354702.8000000007,120.72933968686205,241.26223699486852,43873.59000000006,14.933148400272316,35.62,0.012123893805309734,1.0,0.0003403675970047651
191,2013-08-10,2868,358142.9499999997,124.87550557880046,222.09115250983913,45501.880000000034,15.865369595536972,56.28,0.0196234309623431,1.0,0.0003486750348675035
192,2013-08-10,2889,333024.5400000011,115.27329179646975,206.37264794929797,44191.43999999987,15.296448598130796,322.36,0.11158186223606785,3.0,0.0010384215991692627
193,2013-08-10,2929,341688.2600000003,116.65696824854909,217.33291606697372,47485.32999999997,16.212130419938536,159.93,0.05460225332878116,3.0,0.0010242403550699897
194,2013-08-10,2808,341518.6299999997,121.62344373219364,217.14507263004958,46151.86000000002,16.435847578347587,177.38,0.06316951566951567,2.0,0.0007122507122507123
195,2013-08-10,2856,320095.88999999996,112.07839285714284,194.0987274009725,43162.98000000001,15.113088235294121,56.28,0.019705882352941177,1.0,0.00035014005602240897
196,2013-08-10,3129,378581.5100000019,120.99121444551035,220.12059393978078,45590.679999999855,14.570367529562114,187.37,0.059881751358261424,4.0,0.001278363694471077
197,2013-08-10,3071,382825.3400000002,124.65820253988936,239.06147756943236,46268.58999999999,15.066294366655809,142.12,0.046278085314229896,2.0,0.0006512536633018561
198,2013-08-10,2433,296256.85999999964,121.76607480476763,223.90751262307373,37169.74000000011,15.277328401150887,0.0,0.0,0.0,0.0
199,2013-08-10,3300,404139.33000000013,122.46646363636367,231.02153472463615,50603.17999999979,15.334296969696906,287.1,0.08700000000000001,3.0,0.0009090909090909091
200,2013-08-10,2535,293214.74999999994,115.66656804733725,199.6865440099046,38531.59999999998,15.199842209072969,88.69,0.0349861932938856,1.0,0.0003944773175542406
201,2013-08-10,2830,325954.38999999996,115.17822968197878,190.91502054949524,44060.070000000036,15.568929328621921,0.0,0.0,0.0,0.0
202,2013-08-10,3384,433594.73000000074,128.1308303782508,232.63107816616332,50954.13000000004,15.057367021276608,316.29999999999995,0.0934692671394799,5.0,0.0014775413711583924
203,2013-08-10,2570,301979.53000000055,117.50176264591461,222.13512676990507,39074.22000000005,15.203976653696518,0.0,0.0,0.0,0.0
204,2013-08-10,3006,340250.55000000045,113.1904690618764,193.05740361645724,45068.659999999945,14.992900864936775,88.69,0.0295043246839654,1.0,0.00033266799733865603
205,2013-08-10,2869,327970.2999999997,114.31519693272907,216.2938910702297,43495.610000000015,15.160547228999656,171.69,0.05984315092366678,3.0,0.0010456605088881143
206,2013-08-10,2856,357323.92999999964,125.11342086834722,238.54757953415384,43683.939999999966,15.29549719887954,89.05,0.03117997198879552,2.0,0.0007002801120448179
207,2013-08-10,3123,388442.6299999997,124.3812455971821,218.21031942803745,50822.049999999894,16.273471021453695,35.26,0.011290425872558437,1.0,0.0003202049311559398
208,2013-08-10,2166,262785.79999999976,121.323084025854,210.70425528080938,31518.050000000054,14.551269621422001,228.68,0.10557710064635273,5.0,0.0023084025854108957
209,2013-08-10,2997,368831.26999999897,123.06682349015648,233.78032427204465,46427.200000000004,15.491224557891226,177.39,0.05918918918918918,1.0,0.000333667000333667
210,2013-08-10,3537,425385.22000000044,120.2672377721234,220.44017144880908,54520.67999999966,15.414385072094898,284.25,0.08036471586089906,3.0,0.0008481764206955047
211,2013-08-10,3274,366505.3700000008,111.9442180818573,199.31230207184757,50099.63000000005,15.302269395235202,129.3,0.03949297495418449,3.0,0.0009163103237629811
212,2013-08-10,3743,461481.9700000007,123.29200374031545,223.31350694976578,61180.1199999998,16.34520972481961,435.27,0.11628907293614747,8.0,0.0021373230029388193
213,2013-08-10,3017,357713.1499999998,118.56584355319848,205.26346454855087,45313.28999999995,15.01932051706992,0.0,0.0,0.0,0.0
214,2013-08-10,2975,338268.99000000104,113.7038621848743,204.4677377728674,42994.38999999998,14.45189579831932,267.15,0.08979831932773108,6.0,0.0020168067226890756
215,2013-08-10,2437,308741.3100000001,126.68908904390649,224.10168198618774,38656.54,15.862347148132951,260.02,0.10669675830939679,4.0,0.0016413623307345096
216,2013-08-10,2676,319566.7700000005,119.4195702541108,215.84754474423463,41541.67000000005,15.523792974588957,0.0,0.0,0.0,0.0
217,2013-08-10,2777,311821.4299999997,112.28715520345686,203.41303054642978,41565.170000000006,14.96765214259993,56.28,0.02026647461289161,1.0,0.00036010082823190496
218,2013-08-10,3018,352328.08000000106,116.74223989396987,207.61770958230798,49167.18999999992,16.29131544068917,213.36,0.07069582504970179,4.0,0.0013253810470510272
219,2013-08-10,3048,374613.3800000002,122.90465223097118,229.9273411967574,45940.759999999806,15.072427821522245,123.94999999999999,0.04066601049868766,2.0,0.0006561679790026247
220,2013-08-10,2717,338818.3699999995,124.70311740890669,224.11645951379455,42917.26000000004,15.795826278984189,142.12,0.05230769230769231,3.0,0.001104158998895841
221,2013-08-10,2364,280907.50000000006,118.82719966159056,214.22939146336418,36856.93,15.5909179357022,383.96999999999997,0.1624238578680203,6.0,0.0025380710659898475
222,2013-08-10,3234,349735.8199999988,108.14341991341954,203.47090479760834,50494.909999999814,15.613763141620227,89.05,0.02753555967841682,2.0,0.0006184291898577613
223,2013-08-10,2569,283097.3099999988,110.19747372518442,196.5745868855653,37770.36000000003,14.702358894511494,0.0,0.0,0.0,0.0
224,2013-08-10,2413,306312.87000000034,126.94275590551196,233.75380244951646,37894.35,15.704247824285122,721.3100000000001,0.2989266473269789,13.0,0.005387484459179445
225,2013-08-10,2857,352368.70999999956,123.33521526076288,226.28253622554016,48165.69999999992,16.858837941897065,206.95,0.0724361218060903,3.0,0.0010500525026251313
226,2013-08-10,2920,347147.36999999994,118.88608561643834,218.5269877597784,42292.90000000008,14.483869863013727,404.98999999999995,0.13869520547945205,6.0,0.002054794520547945
227,2013-08-10,2794,370658.6600000015,132.66236936292108,257.4206288895953,44297.7599999999,15.854602720114496,118.25999999999999,0.04232641374373657,2.0,0.0007158196134574087
228,2013-08-10,2817,324651.42000000016,115.2472204472844,201.61917752922852,44105.679999999935,15.656968406105763,89.05,0.03161164359247426,2.0,0.0007099751508697196
229,2013-08-10,2528,321886.2400000004,127.32841772151914,227.85436803744597,42485.390000000065,16.805929588607622,53.43,0.02113528481012658,1.0,0.00039556962025316455
230,2013-08-10,2164,284789.1899999999,131.60313770794818,252.4832567514201,35057.659999999996,16.200397412199628,89.05,0.04115064695009242,2.0,0.0009242144177449168
231,2013-08-10,2853,324779.06999999983,113.83773922187166,210.06343579041098,41079.219999999994,14.398604977216962,175.25,0.06142656852436032,4.0,0.0014020329477742728
232,2013-08-10,3253,406852.44000000076,125.06991699969282,223.6701776254559,47159.35999999992,14.497190285889923,177.38,0.054528127881955116,3.0,0.0009222256378727329
233,2013-08-10,3724,481422.1500000021,129.2755504833518,249.3043296468258,58706.89999999986,15.76447368421049,713.4699999999999,0.19158700322234154,10.0,0.0026852846401718583
234,2013-08-10,3269,421402.7799999998,128.90877332517584,249.1345360440257,52665.02999999987,16.110440501682433,56.28,0.01721627408993576,1.0,0.0003059039461609055
235,2013-08-10,3487,401759.42000000057,115.21635216518513,222.37858597342685,51818.87999999992,14.860590765701152,35.62,0.010215084599942643,1.0,0.00028677946659019213
236,2013-08-10,2745,309701.2299999994,112.82376320582856,199.97518317662713,41985.08000000003,15.295111111111122,312.04,0.11367577413479053,8.0,0.0029143897996357013
237,2013-08-10,2722,325564.2600000007,119.60479794268946,220.32638162616226,40524.24000000004,14.887670830271874,82.64,0.030360029390154298,1.0,0.0003673769287288758
238,2013-08-10,2709,363651.51000000036,134.23828349944642,261.0710744926562,45556.33999999998,16.81666297526762,358.7,0.13241048357327426,6.0,0.0022148394241417496
239,2013-08-10,2872,355565.8000000005,123.8042479108637,228.04829064605676,44464.52999999999,15.482078690807796,0.0,0.0,0.0,0.0
240,2013-08-10,2624,330565.1799999998,125.97758384146334,252.34496961003265,41796.929999999935,15.928708079268269,279.62,0.1065625,3.0,0.0011432926829268292
241,2013-09-16,9758,1211559.6899999965,124.16065689690474,233.298511325832,152807.43999999855,15.659708956753285,547.48,0.0561057593769215,13.0,0.0013322402131584342
242,2013-09-16,1737,256545.1399999999,147.6943811168681,265.6915995072284,28594.00000000006,16.46171560161201,35.62,0.02050662061024755,1.0,0.0005757052389176742
244,2013-05-19,1,444.89,444.89,,53.43,53.43,0.0,0.0,0.0,0.0
244,2013-10-08,9,3117.08,346.34222222222223,84.51749815537869,181.67000000000002,20.185555555555556,0.0,0.0,0.0,0.0
248,2013-02-16,1,106.5,106.5,,0.0,0.0,0.0,0.0,0.0,0.0
251,2013-08-10,1,177.74,177.74,,0.0,0.0,0.0,0.0,0.0,0.0
252,2013-08-10,11,3098.57,281.6881818181818,135.10162018408082,0.0,0.0,0.0,0.0,0.0,0.0
253,2013-05-19,9,1567.99,174.2211111111111,52.88976990979552,60.55,6.727777777777778,0.0,0.0,0.0,0.0
254,2013-08-10,12,3490.399999999999,290.8666666666666,205.21108065658254,101.87,8.489166666666668,0.0,0.0,0.0,0.0
255,2013-08-10,10,1854.0099999999998,185.40099999999998,48.79039783718833,71.24,7.124,0.0,0.0,0.0,0.0
257,2013-02-16,6,927.8900000000001,154.64833333333334,25.07603909445562,58.78,9.796666666666667,0.0,0.0,0.0,0.0
258,2013-08-10,11,1596.4900000000002,145.13545454545456,18.955020107420808,154.95,14.086363636363636,0.0,0.0,0.0,0.0
259,2013-08-26,16,13498.53,843.658125,468.9166343280897,1168.31,73.019375,0.0,0.0,0.0,0.0
263,2013-09-07,14,1721.1399999999999,122.93857142857142,54.057041931811085,187.71999999999997,13.408571428571426,35.62,2.544285714285714,1.0,0.07142857142857142
264,2013-09-07,14,1721.14,122.93857142857144,54.057041931811085,187.72000000000003,13.408571428571431,35.62,2.544285714285714,1.0,0.07142857142857142
265,2012-10-08,2,455.22,227.61,30.22174382791302,35.62,17.81,0.0,0.0,0.0,0.0
266,2013-10-08,13,3008.4500000000007,231.41923076923084,89.17433622419422,117.55000000000001,9.042307692307693,0.0,0.0,0.0,0.0
267,2013-08-10,3,622.28,207.42666666666665,65.90801266411646,4.63,1.5433333333333332,0.0,0.0,0.0,0.0
268,2013-05-19,1,462.7,462.7,,0.0,0.0,0.0,0.0,0.0,0.0
269,2013-02-16,3,344.44,114.81333333333333,47.296534052014145,0.0,0.0,0.0,0.0,0.0,0.0
269,2013-07-15,5,889.06,177.81199999999998,165.08556605590928,56.64,11.328,0.0,0.0,0.0,0.0
270,2013-07-15,34,6697.950000000001,196.99852941176474,87.56659827888414,2265.4199999999996,66.63,0.0,0.0,0.0,0.0
272,2013-08-10,6,712.04,118.67333333333333,29.552939391313803,96.17,16.028333333333332,0.0,0.0,0.0,0.0
273,2013-05-19,1,113.63,113.63,,0.0,0.0,0.0,0.0,0.0,0.0
274,2013-08-10,2,106.13999999999999,53.06999999999999,25.187143545864817,21.37,10.685,0.0,0.0,0.0,0.0
276,2013-02-16,3,546.0600000000001,182.02,78.97300044952073,39.18,13.06,0.0,0.0,0.0,0.0
277,2013-05-19,10,1591.4999999999998,159.14999999999998,97.18819464203344,239.01,23.901,0.0,0.0,0.0,0.0
278,2013-02-16,2,266.08000000000004,133.04000000000002,88.40248978394219,0.0,0.0,0.0,0.0,0.0,0.0
279,2013-01-12,26,3469.01,133.42346153846154,71.83758018988712,371.51,14.288846153846153,0.0,0.0,0.0,0.0
279,2013-04-08,23,2736.3200000000006,118.97043478260872,64.05421088125709,165.26999999999998,7.185652173913042,0.0,0.0,0.0,0.0
280,2013-04-08,23,2736.320000000001,118.97043478260875,64.05421088125709,165.26999999999998,7.185652173913042,0.0,0.0,0.0,0.0
281,2013-05-19,16,1988.68,124.2925,64.26486779985883,199.12,12.445,0.0,0.0,0.0,0.0
282,2012-11-19,1,127.88,127.88,,0.0,0.0,0.0,0.0,0.0,0.0
283,2013-02-16,11,1979.7500000000002,179.97727272727275,107.15410762923736,35.62,3.238181818181818,0.0,0.0,0.0,0.0
284,2013-05-19,13,1051.4799999999998,80.88307692307691,39.80837733957837,90.83000000000001,6.986923076923078,0.0,0.0,0.0,0.0
285,2013-02-16,4,579.54,144.885,93.82901061683074,17.45,4.3625,0.0,0.0,0.0,0.0
286,2013-09-07,14,3643.9099999999994,260.27928571428566,119.98948245346568,98.66000000000001,7.047142857142858,0.0,0.0,0.0,0.0
287,2013-03-11,14,3626.4599999999996,259.0328571428571,122.82385300963273,381.8399999999999,27.274285714285707,0.0,0.0,0.0,0.0
288,2012-08-12,1,135.0,135.0,,0.0,0.0,0.0,0.0,0.0,0.0
288,2012-11-19,1,89.05,89.05,,28.14,28.14,0.0,0.0,0.0,0.0
288,2013-02-16,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
288,2013-08-10,9,785.05,87.22777777777777,21.204666808144964,119.69,13.29888888888889,0.0,0.0,0.0,0.0
289,2013-08-10,2,336.96000000000004,168.48000000000002,112.84010014174925,0.0,0.0,0.0,0.0,0.0,0.0
290,2013-08-10,5,753.3499999999999,150.67,37.83165870008874,0.0,0.0,0.0,0.0,0.0,0.0
291,2012-11-19,1,177.74,177.74,,0.0,0.0,0.0,0.0,0.0,0.0
292,2013-02-16,1,131.44,131.44,,0.0,0.0,0.0,0.0,0.0,0.0
293,2013-05-19,2,177.74,88.87,75.30687219636732,21.02,10.51,0.0,0.0,0.0,0.0
294,2012-11-19,4,355.13,88.7825,57.52864583550239,86.91,21.7275,12.47,3.1175,1.0,0.25
295,2013-10-21,30,2838.9400000000005,94.63133333333334,56.47851814587581,287.07,9.568999999999999,128.23,4.274333333333333,4.0,0.13333333333333333
296,2013-02-16,1,113.63,113.63,,0.0,0.0,0.0,0.0,0.0,0.0
297,2012-11-19,559,63267.42999999998,113.17966010733448,189.50203078150474,8318.840000000013,14.881645796064424,142.12,0.25423971377459753,3.0,0.005366726296958855
298,2012-08-12,302,46621.13999999998,154.37463576158933,330.3511130580675,6024.699999999997,19.949337748344362,0.0,0.0,0.0,0.0
299,2012-08-12,267,27126.639999999992,101.59790262172282,125.41519687367499,4081.9799999999987,15.288314606741569,0.0,0.0,0.0,0.0
300,2012-11-19,505,71709.28999999998,141.9985940594059,261.1091904850488,9220.180000000002,18.257782178217827,53.42999999999999,0.10580198019801978,2.0,0.0039603960396039604
301,2012-08-12,388,41636.350000000006,107.31018041237115,181.09579734562158,6445.58000000001,16.612319587628892,88.69,0.2285824742268041,1.0,0.002577319587628866
302,2012-08-12,334,33693.58000000002,100.87898203592822,149.29798352773264,7323.349999999998,21.926197604790413,0.0,0.0,0.0,0.0
303,2012-11-19,567,79054.51000000001,139.42594356261026,269.6217040958658,9490.500000000016,16.738095238095266,0.0,0.0,0.0,0.0
304,2012-08-12,314,35574.02000000003,113.29305732484087,171.4924707991072,4649.759999999997,14.808152866242027,86.2,0.27452229299363057,2.0,0.006369426751592357
305,2012-08-12,380,41630.75000000004,109.554605263158,202.45934341945915,7203.3399999999965,18.956157894736833,0.0,0.0,0.0,0.0
306,2012-08-12,428,43663.15999999995,102.01672897196251,133.6086147499896,6489.130000000002,15.161518691588789,0.0,0.0,0.0,0.0
307,2012-08-12,419,34825.550000000054,83.1158711217185,89.69985769615596,7099.9900000000025,16.945083532219577,0.0,0.0,0.0,0.0
307,2012-11-19,347,37524.439999999966,108.13959654178664,174.39506020228376,5576.22,16.069798270893372,0.0,0.0,0.0,0.0
308,2012-11-19,535,68693.15,128.39841121495326,209.2403015707146,10263.830000000004,19.184728971962624,0.0,0.0,0.0,0.0
308,2012-12-22,347,32706.49999999999,94.25504322766568,143.94727841145385,4992.379999999996,14.387262247838605,0.0,0.0,0.0,0.0
309,2012-08-12,398,51822.36999999999,130.20695979899494,250.54252862624273,5772.069999999998,14.50268844221105,0.0,0.0,0.0,0.0
310,2012-11-19,662,75281.00999999991,113.71753776435031,189.31751708084442,11044.060000000003,16.682870090634445,0.0,0.0,0.0,0.0
311,2012-11-19,451,53542.42000000003,118.71933481152999,228.13484727921798,6551.800000000001,14.52727272727273,0.0,0.0,0.0,0.0
312,2012-12-12,209,20512.04000000001,98.14373205741633,195.86033585441638,3571.9099999999994,17.09047846889952,70.88,0.33913875598086124,2.0,0.009569377990430622
313,2012-08-12,318,30448.920000000002,95.75132075471699,133.44062002988397,4605.849999999997,14.483805031446531,0.0,0.0,0.0,0.0
314,2012-11-19,394,42883.159999999945,108.84050761421305,181.57549011759963,6237.690000000003,15.83170050761422,0.0,0.0,0.0,0.0
315,2012-08-12,261,28398.65999999998,108.80712643678154,191.2025988130515,4631.579999999999,17.745517241379307,0.0,0.0,0.0,0.0
315,2012-09-16,317,40335.91999999997,127.24264984227119,232.85405037462303,4923.380000000001,15.531167192429026,35.62,0.11236593059936907,1.0,0.0031545741324921135
316,2012-08-12,375,47050.77999999993,125.46874666666649,247.2843014208012,6611.739999999997,17.63130666666666,35.62,0.09498666666666666,1.0,0.0026666666666666666
316,2012-09-16,316,40300.30000000001,127.53259493670889,233.1660454579842,4923.379999999996,15.580316455696188,35.62,0.11272151898734177,1.0,0.0031645569620253164
317,2012-08-12,391,48457.26000000001,123.93161125319695,230.34794613347452,6950.4000000000015,17.77595907928389,35.62,0.09109974424552429,1.0,0.0025575447570332483
318,2012-11-19,714,82897.10000000002,116.10238095238098,203.5109540013281,10222.08000000001,14.3166386554622,0.0,0.0,0.0,0.0
319,2012-08-12,311,46626.78999999999,149.9253697749196,277.0595081818627,5589.0999999999985,17.971382636655942,0.0,0.0,0.0,0.0
320,2012-11-19,535,55416.68999999996,103.58259813084105,172.12483164031605,7465.820000000003,13.954803738317763,88.69,0.16577570093457944,1.0,0.001869158878504673
321,2012-12-22,347,32706.499999999996,94.2550432276657,143.94727841145382,4992.379999999997,14.38726224783861,0.0,0.0,0.0,0.0
322,2012-08-12,227,25124.079999999994,110.67876651982377,166.55598342685244,3145.1999999999994,13.855506607929513,88.69,0.39070484581497794,1.0,0.004405286343612335
323,2012-08-12,336,37140.43999999999,110.53702380952377,214.69777771252774,5347.2099999999955,15.914315476190463,86.2,0.2565476190476191,2.0,0.005952380952380952
324,2012-11-19,683,76074.38999999987,111.38270863835999,204.5056429406256,10487.75,15.35541727672035,0.0,0.0,0.0,0.0
325,2012-11-19,669,80658.51999999997,120.5657997010463,222.7496247088418,11605.910000000018,17.348146487294496,35.62,0.05324364723467862,1.0,0.0014947683109118087
326,2012-08-12,422,43173.16999999999,102.30609004739334,180.88785750829044,7530.789999999998,17.845473933649284,35.62,0.08440758293838863,1.0,0.002369668246445498
327,2012-08-12,290,29904.660000000007,103.11951724137934,140.02858838771496,5474.010000000003,18.875896551724146,0.0,0.0,0.0,0.0
328,2012-08-12,131,12123.900000000003,92.54885496183209,101.01541400005188,2237.2599999999993,17.07832061068702,0.0,0.0,0.0,0.0
329,2012-08-12,418,36757.93999999997,87.93765550239227,102.80906063633984,6726.070000000001,16.091076555023925,0.0,0.0,0.0,0.0
330,2012-08-12,249,22762.820000000014,91.41694779116472,104.3829456021526,4200.549999999998,16.869678714859432,0.0,0.0,0.0,0.0
331,2012-11-19,567,52336.560000000005,92.30433862433863,144.43331451300892,8742.34000000001,15.418589065255748,35.62,0.06282186948853614,1.0,0.001763668430335097
332,2012-11-19,789,94461.46000000005,119.72301647655266,226.39260988644017,12672.140000000021,16.06101394169838,0.0,0.0,0.0,0.0
333,2012-11-19,775,77073.14999999975,99.44922580645128,164.5980921964074,11850.190000000008,15.290567741935494,263.94,0.3405677419354839,5.0,0.0064516129032258064
334,2012-08-12,344,40459.48999999998,117.61479651162786,215.09261282682354,4909.769999999996,14.272587209302314,0.0,0.0,0.0,0.0
335,2012-08-12,295,36504.720000000016,123.74481355932208,227.88809410597608,4402.88,14.925016949152543,86.2,0.2922033898305085,2.0,0.006779661016949152
336,2012-11-19,896,105080.96999999977,117.27786830357117,203.4684742599831,15008.960000000014,16.751071428571443,0.0,0.0,0.0,0.0
337,2012-08-12,333,39704.35000000002,119.23228228228234,220.74440152450998,6112.639999999999,18.356276276276276,0.0,0.0,0.0,0.0
338,2012-08-12,262,30779.50000000001,117.47900763358783,196.66375903502248,5031.679999999996,19.20488549618319,0.0,0.0,0.0,0.0
339,2012-08-12,219,28050.599999999988,128.08493150684924,231.47004387666647,3359.6299999999983,15.340776255707755,0.0,0.0,0.0,0.0
340,2012-08-12,324,37359.139999999985,115.30598765432094,215.5628339231755,4963.279999999997,15.318765432098756,35.62,0.10993827160493827,1.0,0.0030864197530864196
341,2012-11-19,625,73198.2,117.11712,209.610333182667,9538.970000000007,15.26235200000001,142.12,0.227392,3.0,0.0048
342,2012-11-19,397,49234.500000000015,124.01637279596982,212.99397111836228,6339.210000000008,15.967783375314882,88.69,0.22340050377833753,1.0,0.0025188916876574307
343,2012-11-19,459,51340.81,111.8536165577342,196.03513972717403,7593.730000000003,16.544074074074082,0.0,0.0,0.0,0.0
344,2012-08-12,246,27822.719999999994,113.10048780487803,216.9374360702657,3604.7099999999973,14.653292682926818,88.69,0.36052845528455285,1.0,0.0040650406504065045
345,2012-11-19,535,49298.34000000002,92.1464299065421,144.1152503183102,8044.310000000001,15.036093457943927,263.94,0.49334579439252335,5.0,0.009345794392523364
346,2012-11-19,703,84106.9900000001,119.64009957325761,234.9682596152686,11564.950000000003,16.450853485064016,0.0,0.0,0.0,0.0
347,2012-12-17,885,79792.19000000008,90.16066666666676,120.11754734513678,13710.960000000001,15.492610169491526,0.0,0.0,0.0,0.0
348,2012-11-19,448,48229.01999999998,107.65406249999997,177.8293578999548,8079.180000000002,18.033883928571434,0.0,0.0,0.0,0.0
349,2012-08-12,330,35573.239999999976,107.7976969696969,239.5044723002534,5751.13000000001,17.4276666666667,0.0,0.0,0.0,0.0
350,2012-08-12,391,46532.69999999999,119.00946291560099,189.1433368854752,5662.77,14.482787723785167,86.2,0.220460358056266,2.0,0.005115089514066497
351,2012-11-19,477,54113.83000000001,113.44618448637318,194.65412334227796,8553.320000000005,17.93148846960169,0.0,0.0,0.0,0.0
352,2012-08-12,295,30187.130000000016,102.32925423728818,152.2437374228443,4971.809999999998,16.853593220338976,0.0,0.0,0.0,0.0
353,2012-08-12,311,37676.940000000024,121.14771704180072,244.4203855739658,4859.209999999998,15.6244694533762,86.2,0.2771704180064309,2.0,0.006430868167202572
354,2012-11-19,715,86074.42000000001,120.38380419580422,223.86706765879282,10687.900000000016,14.94811188811191,53.42999999999999,0.07472727272727271,2.0,0.002797202797202797
355,2012-11-19,706,77050.73999999995,109.13702549575063,189.33178993859576,9603.640000000012,13.602889518413615,0.0,0.0,0.0,0.0
356,2012-08-12,243,27995.489999999983,115.20777777777771,183.1628950726783,4184.239999999997,17.21909465020575,0.0,0.0,0.0,0.0
357,2012-08-12,472,52331.29,110.87137711864408,175.3973436045563,8640.40000000001,18.305932203389855,86.2,0.1826271186440678,2.0,0.00423728813559322
358,2012-08-12,301,39435.560000000005,131.01514950166114,252.66488369721577,6120.49,20.333853820598005,0.0,0.0,0.0,0.0
358,2012-11-19,485,68404.48000000005,141.0401649484537,255.15969178527425,8121.61,16.74558762886598,0.0,0.0,0.0,0.0
359,2012-11-19,572,81990.34999999987,143.3397727272725,280.5197157699883,9583.400000000005,16.754195804195813,0.0,0.0,0.0,0.0
360,2012-11-19,657,70672.95999999993,107.56919330289183,204.1669813171841,8898.130000000005,13.543576864535776,0.0,0.0,0.0,0.0
361,2012-08-12,346,45270.75999999999,130.8403468208092,284.69394415126067,6088.8099999999995,17.597716763005778,0.0,0.0,0.0,0.0
362,2012-11-19,567,48407.27999999991,85.37439153439138,116.94381900499008,8252.94,14.555449735449736,0.0,0.0,0.0,0.0
363,2012-11-19,475,56068.640000000036,118.03924210526323,195.34755165771813,6479.249999999996,13.640526315789465,0.0,0.0,0.0,0.0
364,2012-11-19,646,86942.96000000004,134.58662538699696,240.49801366048908,10712.230000000007,16.582399380804965,0.0,0.0,0.0,0.0
365,2012-08-12,357,38146.30999999999,106.8524089635854,172.3097014452701,6484.219999999994,18.16308123249298,0.0,0.0,0.0,0.0
366,2012-11-19,613,70804.92999999998,115.50559543230013,219.37103342449626,9422.61000000001,15.371305057096263,0.0,0.0,0.0,0.0
367,2012-08-12,311,42902.460000000014,137.95003215434087,237.0698957181308,5539.519999999999,17.811961414790993,0.0,0.0,0.0,0.0
368,2012-08-12,254,34208.22999999998,134.67807086614167,239.84064923427275,4436.059999999998,17.46480314960629,88.69,0.3491732283464567,1.0,0.003937007874015748
369,2012-08-12,337,41502.84000000001,123.1538278931751,229.31140790056503,6805.180000000004,20.193412462908025,0.0,0.0,0.0,0.0
370,2012-11-19,299,35374.529999999984,118.30946488294309,140.62933586710884,4874.899999999997,16.30401337792641,35.62,0.1191304347826087,1.0,0.0033444816053511705
371,2012-11-19,473,57911.13999999997,122.43369978858345,222.07002961648666,7380.010000000005,15.602558139534894,142.12,0.3004651162790698,3.0,0.006342494714587738
372,2012-08-25,263,32149.80999999999,122.24262357414445,224.1178046778634,4042.389999999998,15.370304182509498,0.0,0.0,0.0,0.0
373,2012-11-19,455,61217.27999999991,134.54347252747235,275.2648351022377,6945.420000000004,15.26465934065935,53.42999999999999,0.11742857142857141,2.0,0.004395604395604396
374,2012-08-12,532,59170.28999999997,111.2223496240601,192.29500582363983,9614.320000000018,18.072030075188003,35.62,0.06695488721804511,1.0,0.0018796992481203006
375,2012-08-12,377,48421.35999999998,128.43862068965512,241.3312036188311,5764.179999999996,15.289602122015904,88.69,0.23525198938992042,1.0,0.002652519893899204
376,2012-11-19,640,75075.34999999989,117.30523437499983,224.1747072630426,9908.630000000006,15.48223437500001,53.42999999999999,0.08348437499999999,2.0,0.003125
377,2012-08-12,302,33887.34,112.20973509933773,196.61875835773037,4496.199999999997,14.888079470198665,0.0,0.0,0.0,0.0
378,2012-09-16,316,40300.30000000001,127.53259493670889,233.16604545798427,4923.38,15.580316455696202,35.62,0.11272151898734177,1.0,0.0031645569620253164
379,2012-08-12,371,48066.50999999998,129.55932614555252,285.3172548809271,6802.980000000002,18.33687331536389,0.0,0.0,0.0,0.0
380,2012-11-19,468,55279.25999999997,118.11807692307687,177.13168173370318,8482.080000000005,18.124102564102575,0.0,0.0,0.0,0.0
381,2012-08-12,338,31659.29,93.66653846153847,140.50930541694993,5160.590000000004,15.2680177514793,35.62,0.10538461538461538,1.0,0.0029585798816568047
381,2012-11-19,453,55829.58000000007,123.24410596026505,201.73525875767012,7554.819999999997,16.6773068432671,0.0,0.0,0.0,0.0
382,2012-11-19,667,79406.71999999997,119.05055472263864,232.18978000523848,9317.760000000013,13.969655172413812,0.0,0.0,0.0,0.0
383,2013-02-16,24,4133.3099999999995,172.22124999999997,81.1187149538309,767.6099999999999,31.983749999999997,32.06,1.3358333333333334,2.0,0.08333333333333333
384,2012-12-22,3,604.46,201.48666666666668,102.82608294267236,295.65,98.55,0.0,0.0,0.0,0.0
385,2012-12-22,3,604.46,201.48666666666668,102.82608294267236,295.65,98.55,0.0,0.0,0.0,0.0
386,2013-05-19,1,106.86,106.86,,70.88,70.88,0.0,0.0,0.0,0.0
387,2013-08-10,20,3971.95,198.5975,52.274352056192306,393.59,19.679499999999997,62.33,3.1165,2.0,0.1
