customer_id,coupon_id,start_date,item_id_count,selling_price_sum,selling_price_mean,selling_price_std,other_discount_sum,other_discount_mean,coupon_discount_sum,coupon_discount_mean,coupon_applied_sum,coupon_applied_mean
488,30,2013-08-10,10,780.0699999999999,78.00699999999999,50.280064317558086,275.69,27.569,0.0,0.0,0.0,0.0
488,185,2013-08-10,1,44.52,44.52,,12.11,12.11,0.0,0.0,0.0,0.0
488,543,2013-08-10,1,35.26,35.26,,0.0,0.0,0.0,0.0,0.0,0.0
490,29,2013-08-10,3,163.14,54.379999999999995,45.72374437860486,0.0,0.0,0.0,0.0,0.0,0.0
490,39,2013-10-08,1,117.19,117.19,,14.25,14.25,0.0,0.0,0.0,0.0
490,41,2013-10-08,3,316.3,105.43333333333334,19.628923387015735,92.25,30.75,0.0,0.0,0.0,0.0
490,417,2013-10-08,1,178.1,178.1,,148.89,148.89,0.0,0.0,0.0,0.0
490,785,2012-10-08,1,117.19,117.19,,14.25,14.25,0.0,0.0,0.0,0.0
493,30,2013-08-10,2,177.74,88.87,0.25455844122715166,52.72,26.36,0.0,0.0,0.0,0.0
494,20,2013-05-19,4,609.45,152.3625,183.95893081065677,0.0,0.0,0.0,0.0,0.0,0.0
494,21,2013-05-19,16,1955.8999999999999,122.24374999999999,51.629234208924686,385.77000000000004,24.110625000000002,0.0,0.0,0.0,0.0
494,24,2013-05-19,5,676.0600000000001,135.21200000000002,41.08808793312241,371.87,74.374,0.0,0.0,0.0,0.0
494,37,2013-09-16,1,88.69,88.69,,0.0,0.0,0.0,0.0,0.0,0.0
494,522,2013-10-21,1,95.82,95.82,,24.93,24.93,0.0,0.0,0.0,0.0
494,590,2013-09-16,1,86.91,86.91,,0.0,0.0,0.0,0.0,0.0,0.0
494,625,2013-05-19,2,142.48,71.24,0.0,63.4,31.7,0.0,0.0,0.0,0.0
494,669,2013-04-22,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
494,801,2013-09-16,1,95.82,95.82,,24.93,24.93,0.0,0.0,0.0,0.0
494,878,2013-10-21,1,62.69,62.69,,50.58,50.58,0.0,0.0,0.0,0.0
494,934,2013-04-08,5,175.96,35.192,12.10663124077049,0.0,0.0,0.0,0.0,0.0,0.0
494,1109,2013-10-21,2,329.49,164.745,139.78793957276858,0.0,0.0,0.0,0.0,0.0,0.0
495,17,2013-02-02,1,234.38,234.38,,14.96,14.96,0.0,0.0,0.0,0.0
495,35,2013-07-15,1,234.38,234.38,,14.96,14.96,0.0,0.0,0.0,0.0
495,39,2013-10-08,1,234.38,234.38,,14.96,14.96,0.0,0.0,0.0,0.0
495,41,2013-10-08,2,178.1,89.05,25.187143545864824,106.13999999999999,53.06999999999999,0.0,0.0,0.0,0.0
495,44,2013-10-21,2,283.53999999999996,141.76999999999998,1.0040916292848987,56.28,28.14,0.0,0.0,0.0,0.0
495,220,2013-08-10,1,77.65,77.65,,7.12,7.12,0.0,0.0,0.0,0.0
495,442,2013-10-08,1,106.86,106.86,,6.77,6.77,0.0,0.0,0.0,0.0
495,444,2013-03-11,1,106.86,106.86,,6.77,6.77,0.0,0.0,0.0,0.0
495,599,2013-10-08,1,124.31,124.31,,0.0,0.0,0.0,0.0,0.0,0.0
495,705,2013-04-22,1,124.31,124.31,,0.0,0.0,0.0,0.0,0.0,0.0
495,878,2013-10-21,2,136.42,68.21,29.472210639855305,33.48,16.74,0.0,0.0,0.0,0.0
495,907,2013-09-16,1,142.48,142.48,,34.91,34.91,0.0,0.0,0.0,0.0
496,163,2013-05-19,1,89.05,89.05,,17.45,17.45,0.0,0.0,0.0,0.0
497,675,2013-05-19,1,106.5,106.5,,24.93,24.93,0.0,0.0,0.0,0.0
498,20,2013-05-19,21,1894.2300000000002,90.20142857142858,55.74072813353933,283.88,13.518095238095238,0.0,0.0,0.0,0.0
498,22,2013-05-19,7,635.1,90.72857142857143,28.122326497269878,220.84,31.548571428571428,0.0,0.0,0.0,0.0
498,42,2013-10-21,7,622.28,88.89714285714285,81.06503412164123,177.39000000000001,25.341428571428573,0.0,0.0,0.0,0.0
498,43,2013-10-21,7,622.28,88.89714285714285,81.06503412164123,177.39000000000001,25.341428571428573,0.0,0.0,0.0,0.0
498,184,2013-08-10,1,45.95,45.95,,7.12,7.12,0.0,0.0,0.0,0.0
498,723,2013-02-16,1,71.24,71.24,,31.7,31.7,0.0,0.0,0.0,0.0
498,791,2013-01-07,1,35.62,35.62,,21.02,21.02,0.0,0.0,0.0,0.0
498,860,2013-01-07,3,329.84000000000003,109.94666666666667,35.99579743988642,24.93,8.31,0.0,0.0,0.0,0.0
498,906,2013-07-29,1,106.86,106.86,,17.45,17.45,0.0,0.0,0.0,0.0
498,1069,2013-07-29,1,106.86,106.86,,85.13,85.13,0.0,0.0,0.0,0.0
499,22,2013-05-19,10,767.2500000000001,76.72500000000001,40.60768188136055,284.24,28.424,0.0,0.0,0.0,0.0
499,23,2013-05-19,1,77.3,77.3,,0.0,0.0,0.0,0.0,0.0,0.0
499,31,2013-08-10,10,767.25,76.725,40.60768188136055,284.24,28.424,0.0,0.0,0.0,0.0
499,161,2013-05-19,2,130.37,65.185,8.053946237714769,11.75,5.875,0.0,0.0,0.0,0.0
499,202,2013-08-10,1,63.76,63.76,,4.63,4.63,0.0,0.0,0.0,0.0
500,615,2013-02-16,1,45.95,45.95,,14.25,14.25,0.0,0.0,0.0,0.0
501,7,2013-02-16,6,464.46999999999997,77.41166666666666,84.78465248302115,0.0,0.0,0.0,0.0,0.0,0.0
501,24,2013-05-19,17,2117.9300000000003,124.58411764705885,85.97336542927289,580.9499999999999,34.173529411764704,0.0,0.0,0.0,0.0
501,33,2013-08-10,18,2206.6200000000003,122.59000000000002,83.83440386015897,580.9499999999999,32.275,0.0,0.0,0.0,0.0
501,37,2013-09-16,7,545.68,77.9542857142857,49.04038195104889,0.0,0.0,0.0,0.0,0.0,0.0
501,198,2013-08-10,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
501,202,2013-08-10,1,68.39,68.39,,0.0,0.0,0.0,0.0,0.0,0.0
501,415,2013-10-21,1,89.05,89.05,,74.45,74.45,0.0,0.0,0.0,0.0
501,492,2013-09-16,1,113.63,113.63,,0.0,0.0,0.0,0.0,0.0,0.0
501,539,2013-08-10,1,89.41,89.41,,59.84,59.84,0.0,0.0,0.0,0.0
501,726,2013-09-07,1,35.62,35.62,,13.89,13.89,0.0,0.0,0.0,0.0
501,736,2013-10-21,1,59.49,59.49,,43.46,43.46,0.0,0.0,0.0,0.0
501,841,2013-09-07,4,297.79,74.4475,7.125000000000002,0.0,0.0,0.0,0.0,0.0,0.0
501,844,2013-05-19,2,141.76,70.88,0.0,92.62,46.31,0.0,0.0,0.0,0.0
501,1032,2013-05-19,1,56.99,56.99,,20.66,20.66,0.0,0.0,0.0,0.0
501,1094,2013-09-07,1,31.35,31.35,,0.0,0.0,0.0,0.0,0.0,0.0
502,496,2013-04-22,1,191.28,191.28,,0.0,0.0,0.0,0.0,0.0,0.0
502,672,2013-05-19,1,109.71,109.71,,46.31,46.31,0.0,0.0,0.0,0.0
502,705,2013-04-22,1,71.24,71.24,,70.88,70.88,0.0,0.0,0.0,0.0
502,783,2013-04-22,1,106.5,106.5,,7.12,7.12,0.0,0.0,0.0,0.0
502,1063,2013-04-22,1,106.86,106.86,,20.66,20.66,0.0,0.0,0.0,0.0
503,724,2012-08-25,1,56.64,56.64,,0.0,0.0,0.0,0.0,0.0,0.0
504,37,2013-09-16,1,95.82,95.82,,0.0,0.0,0.0,0.0,0.0,0.0
504,241,2013-09-16,1,62.69,62.69,,24.22,24.22,0.0,0.0,0.0,0.0
504,492,2013-09-16,1,85.13,85.13,,0.0,0.0,0.0,0.0,0.0,0.0
505,8,2013-02-16,6,594.8399999999999,99.13999999999999,67.47631969809852,424.59000000000003,70.765,0.0,0.0,0.0,0.0
505,9,2013-02-16,2,59.480000000000004,29.740000000000002,22.41528496361356,18.17,9.085,0.0,0.0,0.0,0.0
506,62,2013-02-16,1,177.74,177.74,,35.62,35.62,0.0,0.0,0.0,0.0
508,24,2013-05-19,11,1383.51,125.77363636363636,32.12822941673795,236.16,21.46909090909091,0.0,0.0,0.0,0.0
508,126,2013-05-19,1,57.35,57.35,,6.41,6.41,0.0,0.0,0.0,0.0
508,415,2013-10-21,1,89.05,89.05,,74.45,74.45,0.0,0.0,0.0,0.0
508,468,2013-08-10,1,110.07,110.07,,0.0,0.0,0.0,0.0,0.0,0.0
508,705,2013-04-22,1,89.05,89.05,,56.64,56.64,0.0,0.0,0.0,0.0
508,705,2013-05-19,1,89.05,89.05,,56.64,56.64,0.0,0.0,0.0,0.0
508,841,2013-09-07,1,35.26,35.26,,0.0,0.0,0.0,0.0,0.0,0.0
508,1032,2013-08-10,1,56.99,56.99,,20.66,20.66,0.0,0.0,0.0,0.0
509,982,2013-05-19,1,21.37,21.37,,6.77,6.77,0.0,0.0,0.0,0.0
510,24,2013-05-19,12,1250.98,104.24833333333333,55.692084117344116,596.2700000000001,49.68916666666667,0.0,0.0,0.0,0.0
510,29,2013-08-10,3,266.08,88.69333333333333,108.0143547558996,0.0,0.0,0.0,0.0,0.0,0.0
510,415,2013-10-21,3,391.47,130.49,66.59703597007903,589.5100000000001,196.50333333333336,178.1,59.36666666666667,1.0,0.3333333333333333
510,452,2013-09-16,1,85.49,85.49,,0.0,0.0,0.0,0.0,0.0,0.0
510,455,2013-08-26,5,108.28999999999999,21.657999999999998,9.007270396740623,0.0,0.0,0.0,0.0,0.0,0.0
510,518,2013-09-16,1,53.43,53.43,,45.95,45.95,0.0,0.0,0.0,0.0
510,522,2013-10-21,1,53.43,53.43,,45.95,45.95,0.0,0.0,0.0,0.0
510,671,2013-09-07,1,59.49,59.49,,0.36,0.36,0.0,0.0,0.0,0.0
510,796,2013-05-19,1,118.97,118.97,,23.51,23.51,0.0,0.0,0.0,0.0
510,796,2013-08-10,1,118.97,118.97,,23.51,23.51,0.0,0.0,0.0,0.0
510,838,2013-09-07,2,142.48,71.24,0.0,70.52,35.26,0.0,0.0,0.0,0.0
510,840,2013-09-07,2,142.48,71.24,0.0,70.52,35.26,0.0,0.0,0.0,0.0
510,934,2013-04-08,1,14.96,14.96,,0.0,0.0,0.0,0.0,0.0,0.0
510,934,2013-08-26,4,59.84,14.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,1079,2013-09-16,1,71.24,71.24,,21.02,21.02,0.0,0.0,0.0,0.0
510,1079,2013-10-21,1,71.24,71.24,,21.02,21.02,0.0,0.0,0.0,0.0
511,673,2013-07-29,1,248.98,248.98,,17.81,17.81,0.0,0.0,0.0,0.0
511,703,2013-07-29,1,71.24,71.24,,13.89,13.89,0.0,0.0,0.0,0.0
511,796,2013-07-29,1,71.24,71.24,,0.0,0.0,0.0,0.0,0.0,0.0
511,796,2013-08-10,1,71.24,71.24,,0.0,0.0,0.0,0.0,0.0,0.0
511,853,2013-07-29,1,131.44,131.44,,0.0,0.0,0.0,0.0,0.0,0.0
511,1077,2013-07-29,5,521.8199999999999,104.36399999999999,4.7762411999395535,0.0,0.0,0.0,0.0,0.0,0.0
512,30,2013-08-10,4,433.14000000000004,108.28500000000001,65.27834378005211,188.08,47.02,0.0,0.0,0.0,0.0
512,31,2013-08-10,5,471.60999999999996,94.32199999999999,24.338994843665994,78.72,15.744,0.0,0.0,0.0,0.0
514,31,2013-08-10,7,1325.4099999999999,189.3442857142857,112.23567419454815,163.86,23.40857142857143,0.0,0.0,0.0,0.0
515,37,2013-09-16,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
515,154,2013-05-19,4,283.52,70.88,0.0,71.24,17.81,0.0,0.0,0.0,0.0
515,220,2013-08-10,1,35.62,35.62,,17.45,17.45,0.0,0.0,0.0,0.0
515,415,2013-10-21,6,831.73,138.62166666666667,58.378670905277275,476.24,79.37333333333333,0.0,0.0,0.0,0.0
515,417,2013-08-10,3,326.99,108.99666666666667,17.274320054153605,163.49,54.49666666666667,0.0,0.0,0.0,0.0
515,417,2013-10-08,3,326.99,108.99666666666667,17.274320054153605,163.49,54.49666666666667,0.0,0.0,0.0,0.0
515,432,2013-09-16,2,166.7,83.35,17.635243122792495,24.93,12.465,0.0,0.0,0.0,0.0
515,456,2013-08-26,8,404.65999999999997,50.582499999999996,16.667861933330606,26.36,3.295,0.0,0.0,0.0,0.0
515,457,2013-04-08,7,367.96999999999997,52.567142857142855,16.951647623250583,17.1,2.442857142857143,0.0,0.0,0.0,0.0
515,492,2013-09-16,1,113.63,113.63,,0.0,0.0,0.0,0.0,0.0,0.0
515,590,2013-09-16,5,404.28000000000003,80.85600000000001,4.071594282341992,21.37,4.274,0.0,0.0,0.0,0.0
515,669,2013-04-22,1,141.77,141.77,,0.0,0.0,0.0,0.0,0.0,0.0
515,703,2013-07-29,3,241.5,80.5,8.019395239043904,13.89,4.63,0.0,0.0,0.0,0.0
515,796,2013-07-29,1,71.24,71.24,,0.0,0.0,0.0,0.0,0.0,0.0
515,796,2013-08-10,1,71.24,71.24,,0.0,0.0,0.0,0.0,0.0,0.0
515,824,2013-04-08,2,270.0,135.0,0.0,40.260000000000005,20.130000000000003,0.0,0.0,0.0,0.0
515,853,2013-07-29,1,89.05,89.05,,28.14,28.14,0.0,0.0,0.0,0.0
515,869,2013-09-16,1,120.75,120.75,,10.69,10.69,0.0,0.0,0.0,0.0
515,869,2013-10-08,1,120.75,120.75,,10.69,10.69,0.0,0.0,0.0,0.0
515,1077,2013-07-29,1,177.74,177.74,,0.0,0.0,0.0,0.0,0.0,0.0
515,1109,2013-10-21,1,65.9,65.9,,0.0,0.0,0.0,0.0,0.0,0.0
517,673,2013-07-29,1,213.36,213.36,,53.43,53.43,0.0,0.0,0.0,0.0
517,809,2013-07-29,1,142.12,142.12,,32.06,32.06,0.0,0.0,0.0,0.0
517,810,2013-07-29,1,142.12,142.12,,32.06,32.06,0.0,0.0,0.0,0.0
518,9,2013-02-16,4,236.87,59.2175,16.622716133853295,11.4,2.85,0.0,0.0,0.0,0.0
518,207,2013-08-10,2,99.38,49.69,0.2545584412271567,26.36,13.18,0.0,0.0,0.0,0.0
518,432,2013-09-16,1,35.26,35.26,,0.0,0.0,0.0,0.0,0.0,0.0
518,885,2013-02-16,3,201.25,67.08333333333333,6.576019566069832,11.4,3.8000000000000003,0.0,0.0,0.0,0.0
518,993,2013-09-16,1,106.86,106.86,,24.58,24.58,0.0,0.0,0.0,0.0
519,30,2013-08-10,19,1241.6799999999998,65.35157894736841,40.834164517140124,136.43,7.180526315789474,0.0,0.0,0.0,0.0
519,32,2013-08-10,1,89.05,89.05,,13.54,13.54,35.62,35.62,1.0,1.0
519,91,2013-02-16,1,35.62,35.62,,17.45,17.45,0.0,0.0,0.0,0.0
519,207,2013-08-10,1,109.71,109.71,,0.0,0.0,0.0,0.0,0.0,0.0
519,317,2012-08-12,1,99.38,99.38,,42.74,42.74,0.0,0.0,0.0,0.0
519,586,2013-05-19,9,792.5199999999999,88.05777777777776,46.78119354446234,36.69,4.076666666666666,0.0,0.0,0.0,0.0
519,1043,2013-08-26,1,193.77,193.77,,0.0,0.0,0.0,0.0,0.0,0.0
520,7,2013-02-16,1,35.26,35.26,,0.0,0.0,0.0,0.0,0.0,0.0
520,108,2013-04-22,2,71.24,35.62,0.0,3.56,1.78,0.0,0.0,0.0,0.0
520,455,2013-08-26,6,243.98999999999995,40.66499999999999,7.1629400388388005,0.0,0.0,0.0,0.0,0.0,0.0
520,456,2013-08-26,4,304.90999999999997,76.22749999999999,23.025267823270447,11.04,2.76,0.0,0.0,0.0,0.0
520,457,2013-04-08,8,643.3,80.4125,30.57387995845941,30.99,3.87375,0.0,0.0,0.0,0.0
520,468,2012-11-19,1,142.12,142.12,,0.0,0.0,0.0,0.0,0.0,0.0
520,796,2013-07-29,2,142.48,71.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,8,2013-02-16,3,650.0600000000001,216.6866666666667,30.765190285992592,189.5,63.166666666666664,0.0,0.0,0.0,0.0
521,31,2013-08-10,13,1022.6500000000001,78.66538461538462,46.64572356522167,360.83,27.756153846153843,0.0,0.0,0.0,0.0
521,225,2013-08-10,1,59.49,59.49,,32.77,32.77,0.0,0.0,0.0,0.0
521,417,2013-10-08,1,89.05,89.05,,74.45,74.45,0.0,0.0,0.0,0.0
521,578,2013-03-11,2,120.4,60.2,5.034600282048219,74.8,37.4,0.0,0.0,0.0,0.0
521,599,2013-10-08,1,106.86,106.86,,17.45,17.45,0.0,0.0,0.0,0.0
521,705,2013-03-11,1,113.63,113.63,,39.18,39.18,0.0,0.0,0.0,0.0
521,725,2013-02-16,1,106.86,106.86,,52.36,52.36,0.0,0.0,0.0,0.0
521,932,2013-10-08,7,372.23,53.175714285714285,20.85413057177791,88.34,12.620000000000001,0.0,0.0,0.0,0.0
522,32,2013-08-10,3,188.07,62.69,24.04491006429427,35.26,11.753333333333332,0.0,0.0,0.0,0.0
522,423,2013-08-10,1,113.63,113.63,,0.0,0.0,0.0,0.0,0.0,0.0
522,510,2013-08-10,1,106.5,106.5,,106.86,106.86,0.0,0.0,0.0,0.0
524,20,2013-05-19,3,213.36,71.12,30.95227132215017,34.55,11.516666666666666,0.0,0.0,0.0,0.0
524,21,2013-05-19,7,499.03000000000003,71.29,38.632832323469806,95.83,13.69,14.25,2.0357142857142856,1.0,0.14285714285714285
524,618,2013-10-08,1,106.5,106.5,,28.5,28.5,0.0,0.0,0.0,0.0
524,624,2013-02-16,1,71.24,71.24,,28.14,28.14,0.0,0.0,0.0,0.0
525,6,2013-02-16,1,71.24,71.24,,17.45,17.45,0.0,0.0,0.0,0.0
525,18,2013-03-11,1,117.19,117.19,,14.25,14.25,0.0,0.0,0.0,0.0
525,31,2013-08-10,15,1325.44,88.36266666666667,16.704045047603916,891.9000000000001,59.46000000000001,0.0,0.0,0.0,0.0
525,32,2013-08-10,7,2083.77,297.68142857142857,260.8005822736708,42.39,6.055714285714286,0.0,0.0,0.0,0.0
525,520,2013-03-11,3,183.79999999999998,61.26666666666666,9.214371022122629,125.03,41.67666666666667,0.0,0.0,0.0,0.0
525,622,2013-02-16,2,160.29,80.145,12.593571772932412,116.83,58.415,0.0,0.0,0.0,0.0
525,674,2012-10-08,2,178.1,89.05,0.0,63.4,31.7,0.0,0.0,0.0,0.0
525,705,2013-03-11,2,178.1,89.05,0.0,54.86,27.43,0.0,0.0,0.0,0.0
525,785,2012-10-08,1,117.19,117.19,,14.25,14.25,0.0,0.0,0.0,0.0
525,898,2013-08-10,1,102.94,102.94,,0.0,0.0,0.0,0.0,0.0,0.0
525,982,2012-10-08,5,101.88999999999999,20.377999999999997,1.435555641554865,38.81,7.7620000000000005,0.0,0.0,0.0,0.0
526,24,2013-05-19,4,549.25,137.3125,84.98560559490845,94.39,23.5975,0.0,0.0,0.0,0.0
527,29,2013-08-10,2,212.65,106.325,0.24748737341528762,0.0,0.0,0.0,0.0,0.0,0.0
528,8,2013-02-16,8,1671.6399999999999,208.95499999999998,138.32744413166898,213.72,26.715,0.0,0.0,0.0,0.0
528,19,2013-03-11,1,44.52,44.52,,22.8,22.8,0.0,0.0,0.0,0.0
528,141,2013-05-19,2,237.59,118.795,83.8699353165364,74.44,37.22,0.0,0.0,0.0,0.0
528,520,2013-03-11,1,106.86,106.86,,84.78,84.78,0.0,0.0,0.0,0.0
528,522,2013-10-21,1,106.86,106.86,,84.78,84.78,0.0,0.0,0.0,0.0
528,567,2013-09-16,2,218.35,109.175,11.334921702420358,0.0,0.0,19.59,9.795,1.0,0.5
528,845,2013-09-16,1,71.24,71.24,,35.26,35.26,0.0,0.0,0.0,0.0
528,1008,2013-08-10,1,106.5,106.5,,0.0,0.0,0.0,0.0,0.0,0.0
528,1027,2013-05-19,1,92.26,92.26,,92.61,92.61,0.0,0.0,0.0,0.0
528,1069,2013-10-21,2,213.72,106.86,0.0,170.26,85.13,0.0,0.0,0.0,0.0
528,1070,2013-05-19,1,106.86,106.86,,85.13,85.13,0.0,0.0,0.0,0.0
528,1111,2013-09-16,1,106.5,106.5,,7.12,7.12,0.0,0.0,0.0,0.0
529,21,2013-05-19,6,378.65000000000003,63.10833333333334,32.02896527624124,95.83,15.971666666666666,53.43,8.905,1.0,0.16666666666666666
529,22,2013-05-19,6,365.11,60.85166666666667,37.37032374313429,88.7,14.783333333333333,0.0,0.0,0.0,0.0
529,578,2013-03-11,1,74.45,74.45,,0.0,0.0,0.0,0.0,0.0,0.0
529,672,2013-02-16,1,142.48,142.48,,47.02,47.02,35.62,35.62,1.0,1.0
529,870,2013-03-11,1,70.53,70.53,,60.91,60.91,0.0,0.0,0.0,0.0
530,42,2013-10-21,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
530,43,2013-10-21,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
533,42,2013-10-21,11,2610.58,237.32545454545453,179.43464310793698,416.04,37.82181818181818,0.0,0.0,0.0,0.0
533,43,2013-10-21,11,2610.58,237.32545454545453,179.43464310793698,416.04,37.82181818181818,0.0,0.0,0.0,0.0
533,658,2013-04-22,1,102.59,102.59,,0.0,0.0,0.0,0.0,0.0,0.0
533,877,2013-08-10,1,89.05,89.05,,78.01,78.01,0.0,0.0,0.0,0.0
534,455,2013-08-26,1,29.92,29.92,,5.34,5.34,0.0,0.0,0.0,0.0
535,56,2013-02-16,2,37.76,18.88,0.0,4.28,2.14,0.0,0.0,0.0,0.0
535,225,2013-08-10,1,86.2,86.2,,6.06,6.06,0.0,0.0,0.0,0.0
535,415,2013-10-21,2,178.1,89.05,0.0,148.9,74.45,0.0,0.0,0.0,0.0
535,604,2013-02-16,1,89.05,89.05,,8.9,8.9,0.0,0.0,0.0,0.0
535,688,2013-07-15,1,120.75,120.75,,0.0,0.0,0.0,0.0,0.0,0.0
535,705,2013-02-16,1,106.5,106.5,,28.5,28.5,0.0,0.0,0.0,0.0
535,705,2013-04-22,1,106.5,106.5,,28.5,28.5,0.0,0.0,0.0,0.0
535,796,2013-08-10,1,71.24,71.24,,0.0,0.0,0.0,0.0,0.0,0.0
535,1016,2013-10-21,2,355.49,177.745,24.68509773122236,34.91,17.455,0.0,0.0,0.0,0.0
536,20,2013-05-19,9,678.1899999999998,75.35444444444443,43.92355208516017,0.0,0.0,0.0,0.0,0.0,0.0
536,29,2013-08-10,9,678.1899999999999,75.35444444444444,43.92355208516016,0.0,0.0,0.0,0.0,0.0,0.0
536,705,2013-04-22,3,426.72,142.24,31.055670979709962,70.53,23.51,0.0,0.0,0.0,0.0
536,1075,2013-04-22,3,445.25,148.41666666666666,51.41304147133617,265.37,88.45666666666666,53.43,17.81,1.0,0.3333333333333333
537,11,2013-02-16,1,142.12,142.12,,106.86,106.86,0.0,0.0,0.0,0.0
537,18,2013-03-11,1,89.05,89.05,,10.33,10.33,0.0,0.0,0.0,0.0
537,22,2013-05-19,11,931.81,84.71,40.52492763719635,281.75,25.613636363636363,35.62,3.238181818181818,1.0,0.09090909090909091
537,24,2013-05-19,8,927.1800000000001,115.89750000000001,46.256784444477525,59.480000000000004,7.4350000000000005,0.0,0.0,0.0,0.0
537,41,2013-10-08,3,195.19,65.06333333333333,20.77306268544273,142.12,47.373333333333335,35.62,11.873333333333333,1.0,0.3333333333333333
537,219,2013-08-10,1,49.51,49.51,,7.12,7.12,0.0,0.0,0.0,0.0
537,403,2013-09-07,1,177.74,177.74,,53.43,53.43,0.0,0.0,0.0,0.0
537,404,2013-09-07,1,177.74,177.74,,53.43,53.43,0.0,0.0,0.0,0.0
537,415,2013-10-21,3,371.52,123.83999999999999,37.46315923677554,118.97,39.656666666666666,0.0,0.0,0.0,0.0
537,417,2013-10-08,1,118.97,118.97,,44.52,44.52,0.0,0.0,0.0,0.0
537,522,2013-10-21,1,66.97,66.97,,53.79,53.79,0.0,0.0,0.0,0.0
537,599,2013-10-08,1,124.31,124.31,,0.0,0.0,0.0,0.0,0.0,0.0
537,606,2013-05-19,1,124.31,124.31,,0.0,0.0,0.0,0.0,0.0,0.0
537,607,2013-03-11,1,124.31,124.31,,0.0,0.0,0.0,0.0,0.0,0.0
537,618,2013-10-08,1,106.5,106.5,,0.0,0.0,0.0,0.0,0.0,0.0
537,684,2013-08-10,1,106.5,106.5,,0.0,0.0,0.0,0.0,0.0,0.0
537,688,2013-07-15,1,106.5,106.5,,0.0,0.0,0.0,0.0,0.0,0.0
537,799,2013-10-08,1,89.05,89.05,,10.33,10.33,0.0,0.0,0.0,0.0
537,841,2013-09-07,1,59.13,59.13,,18.88,18.88,0.0,0.0,0.0,0.0
537,842,2013-09-07,2,277.12,138.56,5.034600282048221,0.0,0.0,0.0,0.0,0.0,0.0
537,843,2013-09-07,2,277.12,138.56,5.034600282048221,0.0,0.0,0.0,0.0,0.0,0.0
537,1016,2013-10-21,3,498.67999999999995,166.22666666666666,10.282608294267236,86.91999999999999,28.97333333333333,0.0,0.0,0.0,0.0
537,1065,2013-05-19,1,59.49,59.49,,11.4,11.4,0.0,0.0,0.0,0.0
538,6,2013-02-16,2,131.07999999999998,65.53999999999999,57.92618751480198,24.93,12.465,0.0,0.0,0.0,0.0
538,24,2013-05-19,2,372.23,186.115,11.334921702420347,47.38,23.69,0.0,0.0,0.0,0.0
538,31,2013-08-10,2,131.07999999999998,65.53999999999999,57.926187514801974,24.93,12.465,0.0,0.0,0.0,0.0
538,33,2013-08-10,2,372.23,186.115,11.334921702420347,47.38,23.69,0.0,0.0,0.0,0.0
538,107,2013-04-22,1,35.26,35.26,,0.0,0.0,0.0,0.0,0.0,0.0
538,526,2013-04-22,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
538,567,2013-09-16,2,223.69,111.845,7.558971490884192,0.0,0.0,0.0,0.0,0.0,0.0
538,591,2013-01-07,1,71.24,71.24,,35.26,35.26,0.0,0.0,0.0,0.0
538,705,2013-04-22,1,170.62,170.62,,0.0,0.0,0.0,0.0,0.0,0.0
539,33,2013-08-10,1,106.5,106.5,,17.81,17.81,0.0,0.0,0.0,0.0
541,11,2013-02-16,7,280.33,40.04714285714285,4.897045756663617,12.82,1.8314285714285714,0.0,0.0,0.0,0.0
541,22,2013-05-19,10,944.62,94.462,29.151604796686964,188.06999999999996,18.806999999999995,0.0,0.0,0.0,0.0
541,27,2013-05-19,2,195.91,97.955,12.593571772932412,70.52,35.26,0.0,0.0,0.0,0.0
541,37,2013-09-16,2,163.14,81.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,41,2013-10-08,2,195.91,97.955,12.593571772932412,70.52,35.26,0.0,0.0,0.0,0.0
541,599,2013-10-08,1,120.75,120.75,,0.0,0.0,0.0,0.0,0.0,0.0
541,684,2013-08-10,1,106.5,106.5,,0.0,0.0,0.0,0.0,0.0,0.0
541,907,2013-09-16,2,152.45,76.225,32.74611503674901,35.62,17.81,0.0,0.0,0.0,0.0
541,932,2013-10-08,10,365.47,36.547000000000004,5.106734224966524,24.21,2.4210000000000003,0.0,0.0,0.0,0.0
542,604,2013-02-16,2,178.1,89.05,0.0,17.8,8.9,0.0,0.0,0.0,0.0
543,530,2013-05-19,1,66.97,66.97,,45.24,45.24,0.0,0.0,0.0,0.0
543,886,2013-05-19,1,178.1,178.1,,34.55,34.55,0.0,0.0,0.0,0.0
544,37,2013-09-16,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
544,598,2013-02-16,3,210.17000000000002,70.05666666666667,5.346263492695936,8.54,2.8466666666666662,0.0,0.0,0.0,0.0
544,674,2013-02-16,1,89.05,89.05,,31.7,31.7,0.0,0.0,0.0,0.0
544,705,2013-02-16,1,106.5,106.5,,35.62,35.62,0.0,0.0,0.0,0.0
